Segment: 256 samples @ 512.0 Hz (0.5 s)
Loading surrogate from checkpoints/phenomd_nonspinning_dense30_lsmin0075.pt on cuda ...
Antenna patterns (H1): F+ = 0.075  F× = -0.887
Building noise covariance matrix ...
Injecting signal at q=0.5, tc=1187008882.43 (reference approximant: IMRPhenomD) ...
Optimal SNR (HP-filtered, >=20 Hz) = 299.7
Prior: mass_ratio in [0.4, 0.95], tc in [1187008882.425000, 1187008882.435000]
Running dynesty (nlive=250, dlogz=0.5, with waveform uncertainty) ...

0it [00:00, ?it/s]
1it [00:00,  9.55it/s, bound: 0 | nc: 1 | ncall: 251 | eff(%):  0.398 | loglstar:   -inf < -33285.341 <    inf | logz: -33291.559 +/-  0.158 | dlogz:    inf >  0.500]
3it [00:00,  9.77it/s, bound: 0 | nc: 1 | ncall: 253 | eff(%):  1.186 | loglstar:   -inf < -24451.324 <    inf | logz: -24457.551 +/-  0.158 | dlogz: 41256.075 >  0.500]
4it [00:00,  7.35it/s, bound: 0 | nc: 2 | ncall: 255 | eff(%):  1.569 | loglstar:   -inf < -23377.909 <    inf | logz: -23384.139 +/-  0.158 | dlogz: 36627.949 >  0.500]
5it [00:00,  8.00it/s, bound: 0 | nc: 1 | ncall: 256 | eff(%):  1.953 | loglstar:   -inf < -22140.670 <    inf | logz: -22146.904 +/-  0.158 | dlogz: 35554.533 >  0.500]
6it [00:00,  8.51it/s, bound: 0 | nc: 1 | ncall: 257 | eff(%):  2.335 | loglstar:   -inf < -21986.551 <    inf | logz: -21992.790 +/-  0.158 | dlogz: 34317.294 >  0.500]
7it [00:00,  8.87it/s, bound: 0 | nc: 1 | ncall: 258 | eff(%):  2.713 | loglstar:   -inf < -21877.670 <    inf | logz: -21883.912 +/-  0.158 | dlogz: 34163.176 >  0.500]
9it [00:01,  9.31it/s, bound: 0 | nc: 1 | ncall: 260 | eff(%):  3.462 | loglstar:   -inf < -20756.177 <    inf | logz: -20762.428 +/-  0.158 | dlogz: 33093.769 >  0.500]
10it [00:01,  9.45it/s, bound: 0 | nc: 1 | ncall: 261 | eff(%):  3.831 | loglstar:   -inf < -20010.167 <    inf | logz: -20016.422 +/-  0.158 | dlogz: 32932.801 >  0.500]
11it [00:01,  9.57it/s, bound: 0 | nc: 1 | ncall: 262 | eff(%):  4.198 | loglstar:   -inf < -19782.746 <    inf | logz: -19789.004 +/-  0.158 | dlogz: 32186.792 >  0.500]
12it [00:01,  9.68it/s, bound: 0 | nc: 1 | ncall: 263 | eff(%):  4.563 | loglstar:   -inf < -19730.758 <    inf | logz: -19737.020 +/-  0.158 | dlogz: 31959.370 >  0.500]
14it [00:01,  8.10it/s, bound: 0 | nc: 2 | ncall: 266 | eff(%):  5.263 | loglstar:   -inf < -19069.964 <    inf | logz: -19076.235 +/-  0.158 | dlogz: 31702.382 >  0.500]
15it [00:01,  8.48it/s, bound: 0 | nc: 1 | ncall: 267 | eff(%):  5.618 | loglstar:   -inf < -18865.164 <    inf | logz: -18871.438 +/-  0.158 | dlogz: 31246.588 >  0.500]
16it [00:01,  8.80it/s, bound: 0 | nc: 1 | ncall: 268 | eff(%):  5.970 | loglstar:   -inf < -18334.773 <    inf | logz: -18341.052 +/-  0.158 | dlogz: 31041.788 >  0.500]
17it [00:01,  9.08it/s, bound: 0 | nc: 1 | ncall: 269 | eff(%):  6.320 | loglstar:   -inf < -18104.812 <    inf | logz: -18111.094 +/-  0.158 | dlogz: 30511.398 >  0.500]
18it [00:02,  9.26it/s, bound: 0 | nc: 1 | ncall: 270 | eff(%):  6.667 | loglstar:   -inf < -17129.908 <    inf | logz: -17136.194 +/-  0.158 | dlogz: 30281.436 >  0.500]
20it [00:02,  9.59it/s, bound: 0 | nc: 1 | ncall: 272 | eff(%):  7.353 | loglstar:   -inf < -15382.681 <    inf | logz: -15388.976 +/-  0.159 | dlogz: 28774.699 >  0.500]
21it [00:02,  9.65it/s, bound: 0 | nc: 1 | ncall: 273 | eff(%):  7.692 | loglstar:   -inf < -14148.123 <    inf | logz: -14154.422 +/-  0.159 | dlogz: 27559.306 >  0.500]
22it [00:02,  9.69it/s, bound: 0 | nc: 1 | ncall: 274 | eff(%):  8.029 | loglstar:   -inf < -13431.194 <    inf | logz: -13437.496 +/-  0.159 | dlogz: 26324.748 >  0.500]
23it [00:02,  9.76it/s, bound: 0 | nc: 1 | ncall: 275 | eff(%):  8.364 | loglstar:   -inf < -13126.870 <    inf | logz: -13133.177 +/-  0.159 | dlogz: 25607.818 >  0.500]
24it [00:02,  7.71it/s, bound: 0 | nc: 2 | ncall: 277 | eff(%):  8.664 | loglstar:   -inf < -13101.618 <    inf | logz: -13107.928 +/-  0.159 | dlogz: 25303.495 >  0.500]
