Segment: 256 samples @ 512.0 Hz (0.5 s)
Loading surrogate from checkpoints/phenomd_nonspinning_dense30.pt on cuda ...
Antenna patterns (H1): F+ = 0.075  F× = -0.887
Building noise covariance matrix ...
Injecting signal at q=0.5, tc=1187008882.43 (reference approximant: IMRPhenomD) ...
Optimal SNR (HP-filtered, >=20 Hz) = 299.7
Prior: mass_ratio in [0.4, 0.95], tc in [1187008882.425000, 1187008882.435000]
Running dynesty (nlive=250, dlogz=0.5, with waveform uncertainty) ...

0it [00:00, ?it/s]
92it [00:17,  5.51it/s, bound: 0 | nc: 1 | ncall: 358 | eff(%): 25.698 | loglstar:   -inf < -65550.191 <    inf | logz: -65556.773 +/-  0.162 | dlogz: 67622.876 >  0.500]
93it [00:17,  5.25it/s, bound: 0 | nc: 1 | ncall: 359 | eff(%): 25.905 | loglstar:   -inf < -65455.104 <    inf | logz: -65461.690 +/-  0.162 | dlogz: 67556.423 >  0.500]
94it [00:17,  5.30it/s, bound: 0 | nc: 1 | ncall: 360 | eff(%): 26.111 | loglstar:   -inf < -65377.434 <    inf | logz: -65384.024 +/-  0.162 | dlogz: 67461.336 >  0.500]
95it [00:17,  5.83it/s, bound: 0 | nc: 1 | ncall: 361 | eff(%): 26.316 | loglstar:   -inf < -65046.214 <    inf | logz: -65052.808 +/-  0.162 | dlogz: 67383.666 >  0.500]
96it [00:18,  4.25it/s, bound: 0 | nc: 2 | ncall: 363 | eff(%): 26.446 | loglstar:   -inf < -64712.824 <    inf | logz: -64719.422 +/-  0.162 | dlogz: 67052.446 >  0.500]
97it [00:18,  4.32it/s, bound: 0 | nc: 1 | ncall: 364 | eff(%): 26.648 | loglstar:   -inf < -64710.318 <    inf | logz: -64716.768 +/-  0.156 | dlogz: 66719.056 >  0.500]
99it [00:18,  4.89it/s, bound: 0 | nc: 1 | ncall: 366 | eff(%): 27.049 | loglstar:   -inf < -63634.241 <    inf | logz: -63640.851 +/-  0.162 | dlogz: 66275.469 >  0.500]
100it [00:19,  3.36it/s, bound: 0 | nc: 3 | ncall: 369 | eff(%): 27.100 | loglstar:   -inf < -63401.377 <    inf | logz: -63407.991 +/-  0.162 | dlogz: 65640.473 >  0.500]
101it [00:19,  3.55it/s, bound: 0 | nc: 1 | ncall: 370 | eff(%): 27.297 | loglstar:   -inf < -63077.981 <    inf | logz: -63084.599 +/-  0.163 | dlogz: 65407.609 >  0.500]
102it [00:19,  3.79it/s, bound: 0 | nc: 1 | ncall: 371 | eff(%): 27.493 | loglstar:   -inf < -62994.502 <    inf | logz: -63001.123 +/-  0.163 | dlogz: 65084.213 >  0.500]
103it [00:20,  3.82it/s, bound: 0 | nc: 1 | ncall: 372 | eff(%): 27.688 | loglstar:   -inf < -62010.415 <    inf | logz: -62017.041 +/-  0.163 | dlogz: 65000.733 >  0.500]
104it [00:20,  3.52it/s, bound: 0 | nc: 2 | ncall: 374 | eff(%): 27.807 | loglstar:   -inf < -61431.852 <    inf | logz: -61438.482 +/-  0.163 | dlogz: 64016.647 >  0.500]
105it [00:20,  4.22it/s, bound: 0 | nc: 1 | ncall: 375 | eff(%): 28.000 | loglstar:   -inf < -61191.298 <    inf | logz: -61197.932 +/-  0.163 | dlogz: 63438.084 >  0.500]
106it [00:20,  4.44it/s, bound: 0 | nc: 2 | ncall: 377 | eff(%): 28.117 | loglstar:   -inf < -60691.782 <    inf | logz: -60698.420 +/-  0.163 | dlogz: 63197.530 >  0.500]
107it [00:20,  4.56it/s, bound: 0 | nc: 2 | ncall: 379 | eff(%): 28.232 | loglstar:   -inf < -60558.575 <    inf | logz: -60565.216 +/-  0.163 | dlogz: 62698.013 >  0.500]
109it [00:21,  6.09it/s, bound: 0 | nc: 1 | ncall: 381 | eff(%): 28.609 | loglstar:   -inf < -59971.568 <    inf | logz: -59978.217 +/-  0.163 | dlogz: 62443.844 >  0.500]
111it [00:21,  5.17it/s, bound: 0 | nc: 2 | ncall: 384 | eff(%): 28.906 | loglstar:   -inf < -59418.568 <    inf | logz: -59425.226 +/-  0.163 | dlogz: 61787.282 >  0.500]
112it [00:21,  5.12it/s, bound: 0 | nc: 1 | ncall: 385 | eff(%): 29.091 | loglstar:   -inf < -59332.812 <    inf | logz: -59339.474 +/-  0.163 | dlogz: 61424.800 >  0.500]
113it [00:22,  2.36it/s, bound: 0 | nc: 5 | ncall: 390 | eff(%): 28.974 | loglstar:   -inf < -59303.124 <    inf | logz: -59309.790 +/-  0.163 | dlogz: 61339.044 >  0.500]
114it [00:23,  2.67it/s, bound: 0 | nc: 1 | ncall: 391 | eff(%): 29.156 | loglstar:   -inf < -58710.058 <    inf | logz: -58716.728 +/-  0.163 | dlogz: 61309.356 >  0.500]
115it [00:23,  3.01it/s, bound: 0 | nc: 1 | ncall: 392 | eff(%): 29.337 | loglstar:   -inf < -58707.904 <    inf | logz: -58714.369 +/-  0.156 | dlogz: 60716.290 >  0.500]
116it [00:23,  3.41it/s, bound: 0 | nc: 1 | ncall: 393 | eff(%): 29.517 | loglstar:   -inf < -58691.699 <    inf | logz: -58698.377 +/-  0.163 | dlogz: 60713.927 >  0.500]
117it [00:24,  3.07it/s, bound: 0 | nc: 2 | ncall: 395 | eff(%): 29.620 | loglstar:   -inf < -58512.789 <    inf | logz: -58519.470 +/-  0.163 | dlogz: 60697.931 >  0.500]
118it [00:24,  2.85it/s, bound: 0 | nc: 2 | ncall: 397 | eff(%): 29.723 | loglstar:   -inf < -58374.117 <    inf | logz: -58380.803 +/-  0.163 | dlogz: 60519.020 >  0.500]
119it [00:24,  3.36it/s, bound: 0 | nc: 1 | ncall: 398 | eff(%): 29.899 | loglstar:   -inf < -56580.387 <    inf | logz: -56587.077 +/-  0.163 | dlogz: 60380.349 >  0.500]
120it [00:24,  4.00it/s, bound: 0 | nc: 1 | ncall: 399 | eff(%): 30.075 | loglstar:   -inf < -56562.045 <    inf | logz: -56568.738 +/-  0.163 | dlogz: 58586.619 >  0.500]
121it [00:24,  4.50it/s, bound: 0 | nc: 1 | ncall: 400 | eff(%): 30.250 | loglstar:   -inf < -56037.776 <    inf | logz: -56044.473 +/-  0.164 | dlogz: 58568.276 >  0.500]
122it [00:25,  5.06it/s, bound: 0 | nc: 1 | ncall: 401 | eff(%): 30.424 | loglstar:   -inf < -55827.811 <    inf | logz: -55834.513 +/-  0.164 | dlogz: 58044.007 >  0.500]
123it [00:25,  5.20it/s, bound: 0 | nc: 1 | ncall: 402 | eff(%): 30.597 | loglstar:   -inf < -55792.045 <    inf | logz: -55798.750 +/-  0.164 | dlogz: 57834.043 >  0.500]
124it [00:26,  2.44it/s, bound: 0 | nc: 5 | ncall: 407 | eff(%): 30.467 | loglstar:   -inf < -55715.571 <    inf | logz: -55722.281 +/-  0.164 | dlogz: 57798.277 >  0.500]
125it [00:26,  2.56it/s, bound: 0 | nc: 2 | ncall: 409 | eff(%): 30.562 | loglstar:   -inf < -55230.861 <    inf | logz: -55237.574 +/-  0.164 | dlogz: 57721.803 >  0.500]
126it [00:26,  3.17it/s, bound: 0 | nc: 1 | ncall: 410 | eff(%): 30.732 | loglstar:   -inf < -55155.716 <    inf | logz: -55162.434 +/-  0.164 | dlogz: 57237.092 >  0.500]
127it [00:26,  3.97it/s, bound: 0 | nc: 1 | ncall: 411 | eff(%): 30.900 | loglstar:   -inf < -55071.541 <    inf | logz: -55078.263 +/-  0.164 | dlogz: 57161.948 >  0.500]
128it [00:26,  4.69it/s, bound: 0 | nc: 1 | ncall: 412 | eff(%): 31.068 | loglstar:   -inf < -54572.208 <    inf | logz: -54578.933 +/-  0.164 | dlogz: 57077.773 >  0.500]
129it [00:27,  3.48it/s, bound: 0 | nc: 3 | ncall: 415 | eff(%): 31.084 | loglstar:   -inf < -54361.168 <    inf | logz: -54367.898 +/-  0.164 | dlogz: 56578.440 >  0.500]
130it [00:27,  4.07it/s, bound: 0 | nc: 1 | ncall: 416 | eff(%): 31.250 | loglstar:   -inf < -54027.652 <    inf | logz: -54034.385 +/-  0.164 | dlogz: 56367.400 >  0.500]
131it [00:27,  4.86it/s, bound: 0 | nc: 1 | ncall: 417 | eff(%): 31.415 | loglstar:   -inf < -53661.725 <    inf | logz: -53668.463 +/-  0.164 | dlogz: 56033.883 >  0.500]
