Segment: 256 samples @ 512.0 Hz (0.5 s)
Loading surrogate from checkpoints/phenomd_nonspinning_dense30.pt on cuda ...
Antenna patterns (H1): F+ = 0.075  F× = -0.887
Building noise covariance matrix ...
Injecting signal at q=0.7, tc=1187008882.43 (reference approximant: IMRPhenomD) ...
Optimal SNR (HP-filtered, >=20 Hz) = 316.9
Prior: mass_ratio in [0.4, 0.95], tc in [1187008882.425000, 1187008882.435000]
Running dynesty (nlive=250, dlogz=0.5, with waveform uncertainty) ...

0it [00:00, ?it/s]
47it [00:08,  4.20it/s, bound: 0 | nc: 1 | ncall: 299 | eff(%): 15.719 | loglstar:   -inf < -53449.158 <    inf | logz: -53455.561 +/-  0.160 | dlogz: 61993.871 >  0.500]
48it [00:08,  4.43it/s, bound: 0 | nc: 1 | ncall: 300 | eff(%): 16.000 | loglstar:   -inf < -53418.001 <    inf | logz: -53424.407 +/-  0.160 | dlogz: 61805.041 >  0.500]
49it [00:08,  4.72it/s, bound: 0 | nc: 1 | ncall: 301 | eff(%): 16.279 | loglstar:   -inf < -53378.311 <    inf | logz: -53384.722 +/-  0.160 | dlogz: 61773.883 >  0.500]
50it [00:09,  4.83it/s, bound: 0 | nc: 1 | ncall: 302 | eff(%): 16.556 | loglstar:   -inf < -53201.248 <    inf | logz: -53207.662 +/-  0.160 | dlogz: 61734.194 >  0.500]
51it [00:09,  4.88it/s, bound: 0 | nc: 1 | ncall: 303 | eff(%): 16.832 | loglstar:   -inf < -53134.501 <    inf | logz: -53140.920 +/-  0.160 | dlogz: 61557.130 >  0.500]
52it [00:09,  4.80it/s, bound: 0 | nc: 1 | ncall: 304 | eff(%): 17.105 | loglstar:   -inf < -53008.546 <    inf | logz: -53014.968 +/-  0.160 | dlogz: 61490.384 >  0.500]
53it [00:09,  4.48it/s, bound: 0 | nc: 1 | ncall: 305 | eff(%): 17.377 | loglstar:   -inf < -52836.395 <    inf | logz: -52842.821 +/-  0.160 | dlogz: 61364.428 >  0.500]
54it [00:10,  4.66it/s, bound: 0 | nc: 1 | ncall: 306 | eff(%): 17.647 | loglstar:   -inf < -52809.020 <    inf | logz: -52815.451 +/-  0.160 | dlogz: 61192.278 >  0.500]
55it [00:10,  4.65it/s, bound: 0 | nc: 1 | ncall: 307 | eff(%): 17.915 | loglstar:   -inf < -52372.447 <    inf | logz: -52378.881 +/-  0.160 | dlogz: 61164.903 >  0.500]
56it [00:10,  5.01it/s, bound: 0 | nc: 1 | ncall: 308 | eff(%): 18.182 | loglstar:   -inf < -52319.283 <    inf | logz: -52325.721 +/-  0.160 | dlogz: 60728.329 >  0.500]
57it [00:10,  4.24it/s, bound: 0 | nc: 3 | ncall: 311 | eff(%): 18.328 | loglstar:   -inf < -52295.813 <    inf | logz: -52302.255 +/-  0.160 | dlogz: 60675.165 >  0.500]
58it [00:10,  5.12it/s, bound: 0 | nc: 1 | ncall: 312 | eff(%): 18.590 | loglstar:   -inf < -51817.719 <    inf | logz: -51824.165 +/-  0.160 | dlogz: 60651.696 >  0.500]
59it [00:11,  5.05it/s, bound: 0 | nc: 2 | ncall: 314 | eff(%): 18.790 | loglstar:   -inf < -51816.843 <    inf | logz: -51822.686 +/-  0.147 | dlogz: 60173.602 >  0.500]
61it [00:11,  6.56it/s, bound: 0 | nc: 1 | ncall: 316 | eff(%): 19.304 | loglstar:   -inf < -51025.512 <    inf | logz: -51031.970 +/-  0.161 | dlogz: 60052.888 >  0.500]
62it [00:11,  5.27it/s, bound: 0 | nc: 3 | ncall: 319 | eff(%): 19.436 | loglstar:   -inf < -50842.566 <    inf | logz: -50849.028 +/-  0.161 | dlogz: 59381.394 >  0.500]
64it [00:11,  6.57it/s, bound: 0 | nc: 1 | ncall: 321 | eff(%): 19.938 | loglstar:   -inf < -50230.053 <    inf | logz: -50236.523 +/-  0.161 | dlogz: 59113.792 >  0.500]
65it [00:11,  6.16it/s, bound: 0 | nc: 2 | ncall: 323 | eff(%): 20.124 | loglstar:   -inf < -49927.715 <    inf | logz: -49934.189 +/-  0.161 | dlogz: 58585.936 >  0.500]
67it [00:12,  7.27it/s, bound: 0 | nc: 1 | ncall: 325 | eff(%): 20.615 | loglstar:   -inf < -49616.916 <    inf | logz: -49623.398 +/-  0.161 | dlogz: 58095.494 >  0.500]
68it [00:12,  7.71it/s, bound: 0 | nc: 1 | ncall: 326 | eff(%): 20.859 | loglstar:   -inf < -49576.887 <    inf | logz: -49583.373 +/-  0.161 | dlogz: 57972.798 >  0.500]
70it [00:12,  8.49it/s, bound: 0 | nc: 1 | ncall: 328 | eff(%): 21.341 | loglstar:   -inf < -49380.910 <    inf | logz: -49386.676 +/-  0.147 | dlogz: 57737.420 >  0.500]
72it [00:12,  7.79it/s, bound: 0 | nc: 2 | ncall: 331 | eff(%): 21.752 | loglstar:   -inf < -47891.802 <    inf | logz: -47898.304 +/-  0.161 | dlogz: 57015.210 >  0.500]
73it [00:12,  6.80it/s, bound: 0 | nc: 2 | ncall: 333 | eff(%): 21.922 | loglstar:   -inf < -47731.100 <    inf | logz: -47737.606 +/-  0.161 | dlogz: 56247.684 >  0.500]
