Segment: 256 samples @ 512.0 Hz (0.5 s)
Loading surrogate from checkpoints/phenomd_nonspinning_dense30_lsmin015.pt on cuda ...
Antenna patterns (H1): F+ = 0.075  F× = -0.887
Building noise covariance matrix ...
Injecting signal at q=0.7, tc=1187008882.43 (reference approximant: IMRPhenomD) ...
Optimal SNR (HP-filtered, >=20 Hz) = 316.9
Prior: mass_ratio in [0.4, 0.95], tc in [1187008882.425000, 1187008882.435000]
Running dynesty (nlive=250, dlogz=0.5, with waveform uncertainty) ...

0it [00:00, ?it/s]
1it [00:00,  8.73it/s, bound: 0 | nc: 1 | ncall: 251 | eff(%):  0.398 | loglstar:   -inf < -105275.554 <    inf | logz: -105281.772 +/-  0.158 | dlogz:    inf >  0.500]
2it [00:00,  9.34it/s, bound: 0 | nc: 1 | ncall: 252 | eff(%):  0.794 | loglstar:   -inf < -86252.828 <    inf | logz: -86259.051 +/-  0.158 | dlogz: 117539.390 >  0.500]
3it [00:00,  7.81it/s, bound: 0 | nc: 1 | ncall: 253 | eff(%):  1.186 | loglstar:   -inf < -80553.994 <    inf | logz: -80560.220 +/-  0.158 | dlogz: 98516.664 >  0.500] 
4it [00:00,  8.48it/s, bound: 0 | nc: 1 | ncall: 254 | eff(%):  1.575 | loglstar:   -inf < -72929.617 <    inf | logz: -72935.847 +/-  0.158 | dlogz: 92817.830 >  0.500]
6it [00:00,  9.08it/s, bound: 0 | nc: 1 | ncall: 256 | eff(%):  2.344 | loglstar:   -inf < -69507.541 <    inf | logz: -69513.779 +/-  0.158 | dlogz: 83754.417 >  0.500]
7it [00:00,  9.14it/s, bound: 0 | nc: 1 | ncall: 257 | eff(%):  2.724 | loglstar:   -inf < -60021.437 <    inf | logz: -60027.680 +/-  0.158 | dlogz: 81771.377 >  0.500]
8it [00:00,  9.11it/s, bound: 0 | nc: 1 | ncall: 258 | eff(%):  3.101 | loglstar:   -inf < -58751.294 <    inf | logz: -58757.541 +/-  0.158 | dlogz: 72285.273 >  0.500]
9it [00:00,  9.33it/s, bound: 0 | nc: 1 | ncall: 259 | eff(%):  3.475 | loglstar:   -inf < -58665.625 <    inf | logz: -58671.875 +/-  0.158 | dlogz: 71015.130 >  0.500]
11it [00:01,  9.59it/s, bound: 0 | nc: 1 | ncall: 261 | eff(%):  4.215 | loglstar:   -inf < -55050.164 <    inf | logz: -55056.423 +/-  0.158 | dlogz: 70699.326 >  0.500]
12it [00:01,  9.64it/s, bound: 0 | nc: 1 | ncall: 262 | eff(%):  4.580 | loglstar:   -inf < -53700.064 <    inf | logz: -53706.326 +/-  0.158 | dlogz: 67314.000 >  0.500]
13it [00:01,  9.59it/s, bound: 0 | nc: 1 | ncall: 263 | eff(%):  4.943 | loglstar:   -inf < -51881.539 <    inf | logz: -51887.805 +/-  0.158 | dlogz: 65963.899 >  0.500]
14it [00:01,  7.57it/s, bound: 0 | nc: 2 | ncall: 265 | eff(%):  5.283 | loglstar:   -inf < -50090.527 <    inf | logz: -50096.797 +/-  0.158 | dlogz: 64145.375 >  0.500]
15it [00:01,  8.09it/s, bound: 0 | nc: 1 | ncall: 266 | eff(%):  5.639 | loglstar:   -inf < -46561.792 <    inf | logz: -46568.066 +/-  0.158 | dlogz: 62354.363 >  0.500]
16it [00:01,  8.47it/s, bound: 0 | nc: 1 | ncall: 267 | eff(%):  5.993 | loglstar:   -inf < -44890.341 <    inf | logz: -44896.620 +/-  0.158 | dlogz: 58825.628 >  0.500]
17it [00:01,  8.79it/s, bound: 0 | nc: 1 | ncall: 268 | eff(%):  6.343 | loglstar:   -inf < -44295.016 <    inf | logz: -44301.298 +/-  0.158 | dlogz: 57154.177 >  0.500]
18it [00:02,  9.06it/s, bound: 0 | nc: 1 | ncall: 269 | eff(%):  6.691 | loglstar:   -inf < -42492.593 <    inf | logz: -42498.879 +/-  0.158 | dlogz: 56558.851 >  0.500]
19it [00:02,  9.19it/s, bound: 0 | nc: 1 | ncall: 270 | eff(%):  7.037 | loglstar:   -inf < -38644.980 <    inf | logz: -38651.271 +/-  0.158 | dlogz: 54756.429 >  0.500]
21it [00:02,  9.49it/s, bound: 0 | nc: 1 | ncall: 272 | eff(%):  7.721 | loglstar:   -inf < -36098.100 <    inf | logz: -36104.399 +/-  0.159 | dlogz: 49586.513 >  0.500]
22it [00:02,  9.54it/s, bound: 0 | nc: 1 | ncall: 273 | eff(%):  8.059 | loglstar:   -inf < -35482.085 <    inf | logz: -35488.388 +/-  0.159 | dlogz: 48361.936 >  0.500]
23it [00:02,  9.61it/s, bound: 0 | nc: 1 | ncall: 274 | eff(%):  8.394 | loglstar:   -inf < -34672.712 <    inf | logz: -34679.018 +/-  0.159 | dlogz: 47745.921 >  0.500]
24it [00:02,  9.70it/s, bound: 0 | nc: 1 | ncall: 275 | eff(%):  8.727 | loglstar:   -inf < -33675.518 <    inf | logz: -33681.828 +/-  0.159 | dlogz: 46936.547 >  0.500]
25it [00:02,  9.72it/s, bound: 0 | nc: 1 | ncall: 276 | eff(%):  9.058 | loglstar:   -inf < -32590.949 <    inf | logz: -32597.263 +/-  0.159 | dlogz: 45939.353 >  0.500]
26it [00:02,  9.70it/s, bound: 0 | nc: 1 | ncall: 277 | eff(%):  9.386 | loglstar:   -inf < -31650.655 <    inf | logz: -31656.973 +/-  0.159 | dlogz: 44854.785 >  0.500]
27it [00:02,  9.75it/s, bound: 0 | nc: 1 | ncall: 278 | eff(%):  9.712 | loglstar:   -inf < -29430.317 <    inf | logz: -29436.639 +/-  0.159 | dlogz: 43914.490 >  0.500]
28it [00:03,  9.78it/s, bound: 0 | nc: 1 | ncall: 279 | eff(%): 10.036 | loglstar:   -inf < -27797.258 <    inf | logz: -27803.584 +/-  0.159 | dlogz: 41694.153 >  0.500]
29it [00:03,  9.70it/s, bound: 0 | nc: 1 | ncall: 280 | eff(%): 10.357 | loglstar:   -inf < -27757.945 <    inf | logz: -27764.275 +/-  0.159 | dlogz: 40061.093 >  0.500]
30it [00:03,  9.68it/s, bound: 0 | nc: 1 | ncall: 281 | eff(%): 10.676 | loglstar:   -inf < -27656.682 <    inf | logz: -27663.017 +/-  0.159 | dlogz: 40021.780 >  0.500]
31it [00:03,  9.60it/s, bound: 0 | nc: 1 | ncall: 282 | eff(%): 10.993 | loglstar:   -inf < -26941.719 <    inf | logz: -26948.058 +/-  0.159 | dlogz: 39920.518 >  0.500]
32it [00:03,  9.59it/s, bound: 0 | nc: 1 | ncall: 283 | eff(%): 11.307 | loglstar:   -inf < -26030.750 <    inf | logz: -26037.093 +/-  0.159 | dlogz: 39205.555 >  0.500]
33it [00:03,  9.68it/s, bound: 0 | nc: 1 | ncall: 284 | eff(%): 11.620 | loglstar:   -inf < -25906.123 <    inf | logz: -25912.469 +/-  0.159 | dlogz: 38294.586 >  0.500]
34it [00:03,  7.52it/s, bound: 0 | nc: 2 | ncall: 286 | eff(%): 11.888 | loglstar:   -inf < -23823.382 <    inf | logz: -23829.732 +/-  0.159 | dlogz: 38169.959 >  0.500]
35it [00:03,  7.99it/s, bound: 0 | nc: 1 | ncall: 287 | eff(%): 12.195 | loglstar:   -inf < -23818.772 <    inf | logz: -23825.107 +/-  0.158 | dlogz: 36087.217 >  0.500]
36it [00:03,  8.45it/s, bound: 0 | nc: 1 | ncall: 288 | eff(%): 12.500 | loglstar:   -inf < -22591.320 <    inf | logz: -22597.678 +/-  0.159 | dlogz: 36082.588 >  0.500]
37it [00:04,  8.80it/s, bound: 0 | nc: 1 | ncall: 289 | eff(%): 12.803 | loglstar:   -inf < -22524.148 <    inf | logz: -22530.510 +/-  0.159 | dlogz: 34855.156 >  0.500]
38it [00:04,  8.98it/s, bound: 0 | nc: 1 | ncall: 290 | eff(%): 13.103 | loglstar:   -inf < -21194.465 <    inf | logz: -21200.831 +/-  0.159 | dlogz: 34787.984 >  0.500]
39it [00:04,  9.24it/s, bound: 0 | nc: 1 | ncall: 291 | eff(%): 13.402 | loglstar:   -inf < -20145.806 <    inf | logz: -20152.177 +/-  0.159 | dlogz: 33458.301 >  0.500]
40it [00:04,  9.30it/s, bound: 0 | nc: 1 | ncall: 292 | eff(%): 13.699 | loglstar:   -inf < -19720.786 <    inf | logz: -19727.160 +/-  0.160 | dlogz: 32409.642 >  0.500]
41it [00:04,  9.44it/s, bound: 0 | nc: 1 | ncall: 293 | eff(%): 13.993 | loglstar:   -inf < -19435.145 <    inf | logz: -19441.523 +/-  0.160 | dlogz: 31984.622 >  0.500]
