0.000000000000000000e+00 0.000000000000000000e+00 -4.983351462499996387e-02 1.000000000000000319e-04 -3.401695127824864311e-20
0.000000000000000000e+00 0.000000000000000000e+00 -4.958937399999996387e-02 1.000000000000000319e-04 -3.153227810820167266e-20
0.000000000000000000e+00 0.000000000000000000e+00 -4.934523337499996387e-02 1.000000000000000319e-04 -2.769458506091817950e-20
0.000000000000000000e+00 0.000000000000000000e+00 -4.910109274999996387e-02 1.000000000000000319e-04 -2.266025078021109951e-20
0.000000000000000000e+00 0.000000000000000000e+00 -4.885695212499996387e-02 1.000000000000000319e-04 -1.663827035763941272e-20
0.000000000000000000e+00 0.000000000000000000e+00 -4.861281149999996387e-02 1.000000000000000319e-04 -9.881859668978412911e-21
0.000000000000000000e+00 0.000000000000000000e+00 -4.836867087499996387e-02 1.000000000000000319e-04 -2.678039112393496191e-21
0.000000000000000000e+00 0.000000000000000000e+00 -4.812453024999996387e-02 1.000000000000000319e-04 4.664386811990193416e-21
0.000000000000000000e+00 0.000000000000000000e+00 -4.788038962499996387e-02 1.000000000000000319e-04 1.182796220430475715e-20
0.000000000000000000e+00 0.000000000000000000e+00 -4.763624899999996387e-02 1.000000000000000319e-04 1.850026999142849713e-20
0.000000000000000000e+00 0.000000000000000000e+00 -4.739210837499996387e-02 1.000000000000000319e-04 2.438759350797204565e-20
0.000000000000000000e+00 0.000000000000000000e+00 -4.714796774999996387e-02 1.000000000000000319e-04 2.922795680663324035e-20
0.000000000000000000e+00 0.000000000000000000e+00 -4.690382712499996387e-02 1.000000000000000319e-04 3.280296164252084589e-20
0.000000000000000000e+00 0.000000000000000000e+00 -4.665968649999996387e-02 1.000000000000000319e-04 3.494788078533473684e-20
0.000000000000000000e+00 0.000000000000000000e+00 -4.641554587499996387e-02 1.000000000000000319e-04 3.555953195003821368e-20
0.000000000000000000e+00 0.000000000000000000e+00 -4.617140524999996387e-02 1.000000000000000319e-04 3.460155092372448976e-20
0.000000000000000000e+00 0.000000000000000000e+00 -4.592726462499996387e-02 1.000000000000000319e-04 3.210678470813503071e-20
0.000000000000000000e+00 0.000000000000000000e+00 -4.568312399999996387e-02 1.000000000000000319e-04 2.817664710735900386e-20
0.000000000000000000e+00 0.000000000000000000e+00 -4.543898337499996387e-02 1.000000000000000319e-04 2.297741243500175623e-20
0.000000000000000000e+00 0.000000000000000000e+00 -4.519484274999996387e-02 1.000000000000000319e-04 1.673356195286578930e-20
0.000000000000000000e+00 0.000000000000000000e+00 -4.495070212499996387e-02 1.000000000000000319e-04 9.718426762513393027e-21
0.000000000000000000e+00 0.000000000000000000e+00 -4.470656149999996387e-02 1.000000000000000319e-04 2.242497993046631726e-21
0.000000000000000000e+00 0.000000000000000000e+00 -4.446242087499996387e-02 1.000000000000000319e-04 -5.360112705656995628e-21
0.000000000000000000e+00 0.000000000000000000e+00 -4.421828024999996387e-02 1.000000000000000319e-04 -1.274647839379532688e-20
0.000000000000000000e+00 0.000000000000000000e+00 -4.397413962499996387e-02 1.000000000000000319e-04 -1.958028505644033134e-20
0.000000000000000000e+00 0.000000000000000000e+00 -4.372999899999996387e-02 1.000000000000000319e-04 -2.554719521616454141e-20
0.000000000000000000e+00 0.000000000000000000e+00 -4.348585837499996387e-02 1.000000000000000319e-04 -3.036944640172393260e-20
0.000000000000000000e+00 0.000000000000000000e+00 -4.324171774999996387e-02 1.000000000000000319e-04 -3.381900145562464245e-20
0.000000000000000000e+00 0.000000000000000000e+00 -4.299757712499996387e-02 1.000000000000000319e-04 -3.572862092786212671e-20
0.000000000000000000e+00 0.000000000000000000e+00 -4.275343649999996387e-02 1.000000000000000319e-04 -3.600031657894037967e-20
0.000000000000000000e+00 0.000000000000000000e+00 -4.250929587499996387e-02 1.000000000000000319e-04 -3.461074480657746682e-20
0.000000000000000000e+00 0.000000000000000000e+00 -4.226515524999996387e-02 1.000000000000000319e-04 -3.161323234695234367e-20
0.000000000000000000e+00 0.000000000000000000e+00 -4.202101462499996387e-02 1.000000000000000319e-04 -2.713627800168070389e-20
0.000000000000000000e+00 0.000000000000000000e+00 -4.177687399999996387e-02 1.000000000000000319e-04 -2.137853614408440415e-20
0.000000000000000000e+00 0.000000000000000000e+00 -4.153273337499996387e-02 1.000000000000000319e-04 -1.460044682562526494e-20
0.000000000000000000e+00 0.000000000000000000e+00 -4.128859274999996387e-02 1.000000000000000319e-04 -7.112838065773530824e-21
0.000000000000000000e+00 0.000000000000000000e+00 -4.104445212499996387e-02 1.000000000000000319e-04 7.370226898851274134e-22
0.000000000000000000e+00 0.000000000000000000e+00 -4.080031149999996387e-02 1.000000000000000319e-04 8.581314301076921115e-21
0.000000000000000000e+00 0.000000000000000000e+00 -4.055617087499996387e-02 1.000000000000000319e-04 1.604877984258063867e-20
0.000000000000000000e+00 0.000000000000000000e+00 -4.031203024999996387e-02 1.000000000000000319e-04 2.278228981176859061e-20
0.000000000000000000e+00 0.000000000000000000e+00 -4.006788962499996387e-02 1.000000000000000319e-04 2.845602580162022368e-20
0.000000000000000000e+00 0.000000000000000000e+00 -3.982374899999996387e-02 1.000000000000000319e-04 3.279145110748353561e-20
0.000000000000000000e+00 0.000000000000000000e+00 -3.957960837499996387e-02 1.000000000000000319e-04 3.557128597881121592e-20
0.000000000000000000e+00 0.000000000000000000e+00 -3.933546774999996387e-02 1.000000000000000319e-04 3.665077988316563940e-20
0.000000000000000000e+00 0.000000000000000000e+00 -3.909132712499996387e-02 1.000000000000000319e-04 3.596568134209995918e-20
0.000000000000000000e+00 0.000000000000000000e+00 -3.884718649999996387e-02 1.000000000000000319e-04 3.353645086120235332e-20
0.000000000000000000e+00 0.000000000000000000e+00 -3.860304587499996387e-02 1.000000000000000319e-04 2.946843958236247200e-20
0.000000000000000000e+00 0.000000000000000000e+00 -3.835890524999996387e-02 1.000000000000000319e-04 2.394794406541559680e-20
0.000000000000000000e+00 0.000000000000000000e+00 -3.811476462499996387e-02 1.000000000000000319e-04 1.723424189923282949e-20
0.000000000000000000e+00 0.000000000000000000e+00 -3.787062399999996387e-02 1.000000000000000319e-04 9.647910534650415545e-21
0.000000000000000000e+00 0.000000000000000000e+00 -3.762648337499996387e-02 1.000000000000000319e-04 1.555931836970518104e-21
0.000000000000000000e+00 0.000000000000000000e+00 -3.738234274999996387e-02 1.000000000000000319e-04 -6.645750297154067316e-21
0.000000000000000000e+00 0.000000000000000000e+00 -3.713820212499996387e-02 1.000000000000000319e-04 -1.455141763123329744e-20
0.000000000000000000e+00 0.000000000000000000e+00 -3.689406149999996387e-02 1.000000000000000319e-04 -2.176559605905142418e-20
0.000000000000000000e+00 0.000000000000000000e+00 -3.664992087499996387e-02 1.000000000000000319e-04 -2.792292537413497724e-20
0.000000000000000000e+00 0.000000000000000000e+00 -3.640578024999996387e-02 1.000000000000000319e-04 -3.270687582965794368e-20
0.000000000000000000e+00 0.000000000000000000e+00 -3.616163962499996387e-02 1.000000000000000319e-04 -3.586636076864013094e-20
0.000000000000000000e+00 0.000000000000000000e+00 -3.591749899999996387e-02 1.000000000000000319e-04 -3.722936173567539332e-20
0.000000000000000000e+00 0.000000000000000000e+00 -3.567335837499996387e-02 1.000000000000000319e-04 -3.671280858167974848e-20
0.000000000000000000e+00 0.000000000000000000e+00 -3.542921774999996387e-02 1.000000000000000319e-04 -3.432813145695045396e-20
0.000000000000000000e+00 0.000000000000000000e+00 -3.518507712499996387e-02 1.000000000000000319e-04 -3.018211172362484995e-20
0.000000000000000000e+00 0.000000000000000000e+00 -3.494093649999996387e-02 1.000000000000000319e-04 -2.447287830097927283e-20
0.000000000000000000e+00 0.000000000000000000e+00 -3.469679587499996387e-02 1.000000000000000319e-04 -1.748114134573727412e-20
0.000000000000000000e+00 0.000000000000000000e+00 -3.445265524999996387e-02 1.000000000000000319e-04 -9.557015655470804852e-21
0.000000000000000000e+00 0.000000000000000000e+00 -3.420851462499996387e-02 1.000000000000000319e-04 -1.103006612768627478e-21
0.000000000000000000e+00 0.000000000000000000e+00 -3.396437399999996387e-02 1.000000000000000319e-04 7.446053218694882091e-21
0.000000000000000000e+00 0.000000000000000000e+00 -3.372023337499996387e-02 1.000000000000000319e-04 1.564514363541073210e-20
0.000000000000000000e+00 0.000000000000000000e+00 -3.347609274999996387e-02 1.000000000000000319e-04 2.306215343408703765e-20
0.000000000000000000e+00 0.000000000000000000e+00 -3.323195212499996387e-02 1.000000000000000319e-04 2.930076257981564883e-20
0.000000000000000000e+00 0.000000000000000000e+00 -3.298781149999996387e-02 1.000000000000000319e-04 3.402190136549824140e-20
0.000000000000000000e+00 0.000000000000000000e+00 -3.274367087499996387e-02 1.000000000000000319e-04 3.696261438600294396e-20
0.000000000000000000e+00 0.000000000000000000e+00 -3.249953024999996387e-02 1.000000000000000319e-04 3.795126323822568233e-20
0.000000000000000000e+00 0.000000000000000000e+00 -3.225538962499996387e-02 1.000000000000000319e-04 3.691818370643361872e-20
0.000000000000000000e+00 0.000000000000000000e+00 -3.201124899999996387e-02 1.000000000000000319e-04 3.390111121067158061e-20
0.000000000000000000e+00 0.000000000000000000e+00 -3.176710837499996387e-02 1.000000000000000319e-04 2.904494925456356966e-20
0.000000000000000000e+00 0.000000000000000000e+00 -3.152296774999996387e-02 1.000000000000000319e-04 2.259576244728582578e-20
0.000000000000000000e+00 0.000000000000000000e+00 -3.127882712499996387e-02 1.000000000000000319e-04 1.488917273598919648e-20
0.000000000000000000e+00 0.000000000000000000e+00 -3.103468649999996387e-02 1.000000000000000319e-04 6.333639711866255613e-21
0.000000000000000000e+00 0.000000000000000000e+00 -3.079054587499996387e-02 1.000000000000000319e-04 -2.610592988496858378e-21
0.000000000000000000e+00 0.000000000000000000e+00 -3.054640524999996387e-02 1.000000000000000319e-04 -1.145582784397388417e-20
0.000000000000000000e+00 0.000000000000000000e+00 -3.030226462499996387e-02 1.000000000000000319e-04 -1.971328648795540642e-20
0.000000000000000000e+00 0.000000000000000000e+00 -3.005812399999996387e-02 1.000000000000000319e-04 -2.692012601978607424e-20
0.000000000000000000e+00 0.000000000000000000e+00 -2.981398337499996387e-02 1.000000000000000319e-04 -3.266561020558683317e-20
0.000000000000000000e+00 0.000000000000000000e+00 -2.956984274999996387e-02 1.000000000000000319e-04 -3.661494817141593681e-20
0.000000000000000000e+00 0.000000000000000000e+00 -2.932570212499996387e-02 1.000000000000000319e-04 -3.852942852631202969e-20
0.000000000000000000e+00 0.000000000000000000e+00 -2.908156149999996387e-02 1.000000000000000319e-04 -3.828161188391368720e-20
0.000000000000000000e+00 0.000000000000000000e+00 -2.883742087499996387e-02 1.000000000000000319e-04 -3.586458230174925565e-20
0.000000000000000000e+00 0.000000000000000000e+00 -2.859328024999996387e-02 1.000000000000000319e-04 -3.139458041529852033e-20
0.000000000000000000e+00 0.000000000000000000e+00 -2.834913962499996387e-02 1.000000000000000319e-04 -2.510669187488929996e-20
0.000000000000000000e+00 0.000000000000000000e+00 -2.810499899999996387e-02 1.000000000000000319e-04 -1.734363147133855570e-20
0.000000000000000000e+00 0.000000000000000000e+00 -2.786085837499996387e-02 1.000000000000000319e-04 -8.538073379017885251e-21
